id_transacao;escore_risco;desfecho;valor;cliente
TX-103196;449;0;705,80;CLI-01387
TX-103197;564;aprovada;87,91;CLI-00521
TX-103198;323;0;140,87;CLI-02185
TX-103199;591;0;136,84;CLI-01104
TX-103200;367;aprovada;435,30;CLI-01660
TX-103201;410;0;183,33;CLI-02716
TX-103202;529;aprovada;368,44;CLI-00184
TX-103203;450;0;254,89;CLI-02567
TX-103204;409;aprovada;1.032,01;CLI-01863
TX-103205;411;0;161,89;CLI-01132
TX-103206;573;0;107,83;CLI-02613
TX-103207;599;0;88,87;CLI-02997
TX-103208;544;0;82,24;CLI-02395
TX-103209;249;aprovada;363,06;CLI-02237
TX-103210;512;aprovada;776,31;CLI-02135
TX-103211;585;0;1.073,75;CLI-01266
TX-103212;632;aprovada;177,21;CLI-02044
TX-103213;310;0;229,33;CLI-01227
TX-103214;626;0;213,44;CLI-01097
TX-103215;565;0;749,16;CLI-01735
TX-103216;725;0;309,34;CLI-01962
TX-103217;645;aprovada;381,27;CLI-01610
TX-103218;517;0;315,07;CLI-00727
TX-103219;431;aprovada;110,94;CLI-01055
TX-103220;587;aprovada;170,25;CLI-01227
TX-103221;484;aprovada;561,71;CLI-00741
TX-103222;635;0;136,60;CLI-01992
TX-103223;339;0;410,87;CLI-02766
TX-103224;496;aprovada;195,63;CLI-01837
TX-103225;448;aprovada;107,86;CLI-00103
TX-103226;364;aprovada;860,91;CLI-01429
TX-103227;442;0;160,66;CLI-00046
TX-103228;407;0;851,05;CLI-00376
TX-103229;575;aprovada;314,21;CLI-02650
TX-103230;539;aprovada;2.765,87;CLI-01344
TX-103231;240;0;252,24;CLI-01645
TX-103232;547;0;386,40;CLI-00817
TX-103233;153;aprovada;322,05;CLI-01409
TX-103234;250;0;312,23;CLI-01754
TX-103235;745;aprovada;300,13;CLI-01126
TX-103236;622;aprovada;366,70;CLI-02141
TX-103237;777;1;265,46;CLI-00058
TX-103238;636;0;329,54;CLI-00286
TX-103239;845;0;571,83;CLI-01645
TX-103240;700;0;50,94;CLI-00883
TX-103241;563;aprovada;147,18;CLI-02109
TX-103242;363;0;217,99;CLI-01654
TX-103243;422;0;147,43;CLI-02634
TX-103244;620;0;294,72;CLI-02363
TX-103245;620;0;601,13;CLI-01218
TX-103246;639;0;526,88;CLI-00030
TX-103247;688;0;1.409,21;CLI-00284
TX-103248;484;aprovada;509,56;CLI-02197
TX-103249;463;aprovada;591,84;CLI-01663
TX-103250;596;0;98,24;CLI-01274
TX-103251;478;aprovada;716,60;CLI-00819
TX-103252;402;aprovada;281,56;CLI-02147
TX-103253;931;chargeback;461,42;CLI-01445
TX-103254;412;0;318,77;CLI-00299
TX-103255;493;aprovada;536,58;CLI-02156
TX-103256;506;0;685,39;CLI-02394
TX-103257;675;aprovada;1.914,04;CLI-00529
TX-103258;736;aprovada;506,59;CLI-01638
TX-103259;569;aprovada;329,99;CLI-01869
TX-103260;258;0;1.209,53;CLI-00719
TX-103261;381;0;689,05;CLI-00315
TX-103262;347;aprovada;363,91;CLI-01399
TX-103263;312;0;273,32;CLI-01776
TX-103264;349;aprovada;151,63;CLI-01130
TX-103265;483;aprovada;312,60;CLI-01666
TX-103266;415;0;60,66;CLI-01626
TX-103267;616;0;1.318,69;CLI-02675
TX-103268;493;0;242,65;CLI-02156
TX-103269;243;aprovada;416,46;CLI-01252
TX-103270;534;0;761,92;CLI-02208
TX-103271;699;aprovada;20.881,95;CLI-01958
TX-103272;543;aprovada;1.330,47;CLI-00644
TX-103273;475;aprovada;356,01;CLI-01551
TX-103274;627;0;126,64;CLI-00678
TX-103275;817;0;812,31;CLI-00579
TX-103276;827;aprovada;225,97;CLI-02081
TX-103277;485;0;110,96;CLI-00960
TX-103278;465;aprovada;170,59;CLI-01875
TX-103279;626;aprovada;939,74;CLI-00044
TX-103280;643;0;396,39;CLI-00917
TX-103281;614;0;151,33;CLI-02780
TX-103282;993;0;2.293,32;CLI-01479
TX-103283;597;0;493,21;CLI-00682
TX-103284;332;0;1.076,07;CLI-02725
TX-103285;375;0;387,33;CLI-00868
TX-103286;502;aprovada;583,59;CLI-00906
TX-103287;451;0;158,03;CLI-00233
TX-103288;429;0;572,61;CLI-01412
TX-103289;718;aprovada;77,44;CLI-00921
TX-103290;377;aprovada;524,80;CLI-00807
TX-103291;656;aprovada;1.194,34;CLI-02727
TX-103292;433;0;1.432,98;CLI-00384
TX-103293;638;aprovada;539,52;CLI-00817
TX-103294;307;0;401,50;CLI-03013
TX-103295;675;aprovada;118,81;CLI-02687
TX-103296;561;aprovada;367,04;CLI-02886
TX-103297;686;aprovada;274,12;CLI-01407
TX-103298;295;0;485,68;CLI-00219
TX-103299;482;0;311,86;CLI-02231
TX-103300;413;aprovada;269,92;CLI-02894
TX-103301;357;0;190,50;CLI-00814
TX-103302;471;0;1.301,93;CLI-00786
TX-103303;554;aprovada;147,16;CLI-02728
TX-103304;239;aprovada;260,82;CLI-01884
TX-103305;622;aprovada;265,21;CLI-00882
TX-103306;477;aprovada;3.089,26;CLI-01850
TX-103307;302;aprovada;244,46;CLI-00781
TX-103308;576;aprovada;250,32;CLI-01050
TX-103309;511;0;441,62;CLI-02335
TX-103310;646;0;528,48;CLI-01450
TX-103311;597;aprovada;56,64;CLI-02589
TX-103312;550;aprovada;1.043,69;CLI-02626
TX-103313;688;0;220,65;CLI-01719
TX-103314;651;0;1.121,16;CLI-02148
TX-103315;346;aprovada;815,24;CLI-02727
TX-103316;527;0;274,29;CLI-02876
TX-103317;205;aprovada;129,17;CLI-02398
TX-103318;571;0;412,49;CLI-00050
TX-103319;452;aprovada;58,01;CLI-01445
TX-103320;344;0;570,71;CLI-01671
TX-103321;484;aprovada;637,00;CLI-00313
TX-103322;331;0;642,80;CLI-01943
TX-103323;726;0;778,34;CLI-00028
TX-103324;472;aprovada;708,25;CLI-00569
TX-103325;614;0;329,41;CLI-00670
TX-103326;477;aprovada;752,56;CLI-00644
TX-103327;465;0;327,12;CLI-01421
TX-103328;492;0;63,00;CLI-02718
TX-103329;441;0;305,77;CLI-01558
TX-103330;610;0;2.171,41;CLI-02384
TX-103331;583;0;633,17;CLI-03002
TX-103332;614;0;713,36;CLI-00108
TX-103333;614;0;460,77;CLI-01209
TX-103334;487;aprovada;722,05;CLI-01995
TX-103335;514;0;790,27;CLI-01351
TX-103336;396;0;420,13;CLI-02342
TX-103337;599;0;1.592,84;CLI-01940
TX-103338;820;aprovada;514,02;CLI-01456
TX-103339;639;aprovada;121,19;CLI-02096
TX-103340;574;aprovada;297,08;CLI-00294
TX-103341;631;aprovada;1.217,98;CLI-02722
TX-103342;605;0;1.221,35;CLI-02180
TX-103343;614;0;1.599,56;CLI-00968
TX-103344;669;aprovada;466,83;CLI-00330
TX-103345;423;aprovada;272,29;CLI-02175
TX-103346;363;aprovada;1.487,42;CLI-00732
TX-103347;820;0;399,76;CLI-01289
TX-103348;404;aprovada;905,77;CLI-02130
TX-103349;233;aprovada;205,39;CLI-00722
TX-103350;387;0;9.423,73;CLI-01432
TX-103351;378;0;669,33;CLI-02520
TX-103352;489;0;344,98;CLI-00287
TX-103353;500;aprovada;542,28;CLI-02008
TX-103354;692;0;1.415,33;CLI-02597
TX-103355;265;aprovada;663,45;CLI-01792
TX-103356;529;aprovada;440,31;CLI-01404
TX-103357;343;aprovada;175,61;CLI-02756
TX-103358;548;aprovada;296,70;CLI-00620
TX-103359;491;aprovada;1.594,19;CLI-01033
TX-103360;346;aprovada;564,93;CLI-01870
TX-103361;587;aprovada;305,31;CLI-00931
TX-103362;239;aprovada;755,49;CLI-00348
TX-103363;419;0;399,98;CLI-01889
TX-103364;583;aprovada;245,11;CLI-02619
TX-103365;571;aprovada;291,97;CLI-01826
TX-103366;470;0;187,75;CLI-01361
TX-103367;309;aprovada;492,49;CLI-00361
TX-103368;612;0;569,83;CLI-00875
TX-103369;528;aprovada;624,94;CLI-00117
TX-103370;372;aprovada;237,69;CLI-02172
TX-103371;547;0;148,36;CLI-01048
TX-103372;446;aprovada;1.863,61;CLI-02773
TX-103373;776;aprovada;1.440,92;CLI-00038
TX-103374;504;aprovada;367,36;CLI-00112
TX-103375;325;aprovada;171,66;CLI-01476
TX-103376;574;aprovada;297,28;CLI-01830
TX-103377;350;0;982,07;CLI-00352
TX-103378;588;chargeback;152,30;CLI-00220
TX-103379;504;0;565,87;CLI-02775
TX-103380;313;aprovada;339,06;CLI-02056
TX-103381;499;aprovada;258,34;CLI-01019
TX-103382;396;0;62,41;CLI-01630
TX-103383;589;aprovada;248,46;CLI-01095
TX-103384;631;0;463,32;CLI-02632
TX-103385;371;aprovada;408,70;CLI-02878
TX-103386;430;aprovada;806,37;CLI-02518
TX-103387;397;0;829,82;CLI-01483
TX-103388;513;0;386,51;CLI-01046
TX-103389;770;aprovada;518,14;CLI-02282
TX-103390;386;0;276,06;CLI-00352
TX-103391;479;aprovada;2.268,43;CLI-01889
TX-103392;459;0;312,99;CLI-00303
TX-103393;427;0;618,05;CLI-00414
TX-103394;166;0;99,92;CLI-02819
TX-103395;762;aprovada;500,67;CLI-02001
TX-103396;169;0;1.790,31;CLI-03000
TX-103397;549;chargeback;197,93;CLI-00107
TX-103398;451;aprovada;409,91;CLI-01979
TX-103399;508;0;436,12;CLI-02488
TX-103400;58;aprovada;464,97;CLI-01714
TX-103401;708;0;1.173,57;CLI-01631
TX-103402;650;0;197,38;CLI-02204
TX-103403;373;0;71,95;CLI-02474
TX-103404;658;0;365,14;CLI-01011
TX-103405;513;0;116,41;CLI-01839
TX-103406;535;aprovada;123,55;CLI-02694
TX-103407;774;aprovada;644,99;CLI-01566
TX-103408;310;aprovada;595,47;CLI-00822
TX-103409;732;aprovada;280,10;CLI-02925
TX-103410;376;0;392,83;CLI-00096
TX-103411;597;aprovada;958,84;CLI-01422
TX-103412;166;0;132,51;CLI-02347
TX-103413;500;0;459,77;CLI-02558
TX-103414;465;aprovada;361,38;CLI-02624
TX-103415;577;aprovada;329,44;CLI-02033
TX-103416;482;0;534,14;CLI-01742
TX-103417;570;0;1.531,83;CLI-00164
TX-103418;402;0;967,34;CLI-02699
TX-103419;469;aprovada;880,82;CLI-00754
TX-103420;694;0;621,82;CLI-00830
TX-103421;566;0;204,14;CLI-02527
TX-103422;716;aprovada;1.415,30;CLI-02336
TX-103423;614;0;148,11;CLI-01441
TX-103424;140;0;245,04;CLI-00236
TX-103425;603;0;253,08;CLI-01364
TX-103426;620;0;499,63;CLI-02793
TX-103427;212;0;660,12;CLI-00400
TX-103428;547;0;233,22;CLI-01243
TX-103429;665;aprovada;331,50;CLI-01446
TX-103430;297;0;454,62;CLI-01542
TX-103431;546;aprovada;72,52;CLI-01090
TX-103432;310;aprovada;228,89;CLI-02737
TX-103433;214;aprovada;628,30;CLI-02806
TX-103434;372;aprovada;101,03;CLI-02626
TX-103435;300;0;305,34;CLI-00063
TX-103436;246;aprovada;521,27;CLI-00483
TX-103437;392;0;796,29;CLI-02814
TX-103438;688;0;277,45;CLI-01884
TX-103439;834;aprovada;847,87;CLI-01407
TX-103440;58;0;3.222,27;CLI-01346
TX-103441;569;0;237,59;CLI-02045
TX-103442;293;aprovada;89,27;CLI-02009
TX-103443;513;aprovada;930,08;CLI-02181
TX-103444;837;aprovada;861,46;CLI-01405
TX-103445;592;chargeback;788,03;CLI-02009
TX-103446;457;aprovada;358,18;CLI-01348
TX-103447;307;aprovada;633,70;CLI-02651
TX-103448;393;aprovada;115,30;CLI-02538
TX-103449;538;aprovada;1.168,50;CLI-02696
TX-103450;521;0;1.313,29;CLI-02791
TX-103451;381;aprovada;253,38;CLI-00523
TX-103452;277;0;153,57;CLI-01276
TX-103453;373;aprovada;95,24;CLI-00458
TX-103454;454;aprovada;401,74;CLI-01348
TX-103455;545;aprovada;1.931,38;CLI-00683
TX-103456;255;0;125,14;CLI-01506
TX-103457;510;0;407,34;CLI-02380
TX-103458;295;0;191,78;CLI-00045
TX-103459;463;aprovada;89,70;CLI-01161
TX-103460;460;aprovada;167,02;CLI-00972
TX-103461;309;0;256,32;CLI-02826
TX-103462;454;0;301,40;CLI-02386
TX-103463;525;0;550,10;CLI-01696
TX-103464;472;0;334,95;CLI-02592
TX-103465;343;aprovada;351,73;CLI-01916
TX-103466;419;aprovada;47,86;CLI-01928
TX-103467;584;0;210,74;CLI-02663
TX-103468;427;0;236,26;CLI-00239
TX-103469;395;0;366,93;CLI-00895
TX-103470;250;0;2.899,67;CLI-01156
TX-103471;763;aprovada;1.130,70;CLI-00819
TX-103472;395;aprovada;1.544,19;CLI-00396
TX-103473;536;aprovada;289,58;CLI-02304
TX-103474;446;0;463,72;CLI-00565
TX-103475;494;aprovada;647,25;CLI-00459
TX-103476;625;0;622,61;CLI-01637
TX-103477;512;0;283,30;CLI-00588
TX-103478;557;0;567,02;CLI-00780
TX-103479;493;aprovada;266,44;CLI-02420
TX-103480;570;aprovada;101,68;CLI-01263
TX-103481;724;0;534,15;CLI-02130
TX-103482;552;aprovada;98,80;CLI-00794
TX-103483;569;0;427,33;CLI-01880
TX-103484;247;0;114,27;CLI-02200
TX-103485;626;0;192,02;CLI-01337
TX-103486;506;aprovada;363,10;CLI-02468
TX-103487;499;aprovada;799,74;CLI-00668
TX-103488;423;aprovada;183,68;CLI-01176
TX-103489;495;aprovada;1.171,51;CLI-02339
TX-103490;703;aprovada;710,38;CLI-01376
TX-103491;573;0;115,23;CLI-02720
TX-103492;469;aprovada;139,33;CLI-00912
TX-103493;545;0;817,70;CLI-01942
TX-103494;521;0;411,81;CLI-01123
TX-103495;560;aprovada;416,03;CLI-00604
TX-103496;397;aprovada;362,89;CLI-02479
TX-103497;176;0;137,47;CLI-01997
TX-103498;577;0;919,92;CLI-02771
TX-103499;486;aprovada;296,76;CLI-00986
TX-103500;423;aprovada;71,76;CLI-01094
TX-103501;589;0;1.744,11;CLI-00513
TX-103502;505;aprovada;346,55;CLI-01700
TX-103503;596;aprovada;1.230,94;CLI-02130
TX-103504;371;aprovada;469,32;CLI-01007
TX-103505;514;0;176,04;CLI-00712
TX-103506;449;0;192,79;CLI-00274
TX-103507;492;0;600,93;CLI-01492
TX-103508;557;0;2.038,91;CLI-01709
TX-103509;489;0;714,95;CLI-00728
TX-103510;363;0;2.791,98;CLI-00872
TX-103511;710;0;327,66;CLI-01445
TX-103512;396;aprovada;120,07;CLI-01224
TX-103513;622;0;136,62;CLI-02865
TX-103514;462;0;91,78;CLI-00475
TX-103515;559;0;732,77;CLI-02085
TX-103516;620;0;777,18;CLI-01304
TX-103517;601;0;231,83;CLI-00325
TX-103518;580;aprovada;1.164,30;CLI-01598
TX-103519;337;0;1.126,87;CLI-00732
TX-103520;705;aprovada;3.218,98;CLI-00360
TX-103521;359;0;978,34;CLI-01886
TX-103522;409;0;295,41;CLI-02267
TX-103523;452;aprovada;497,55;CLI-02594
TX-103524;296;0;1.135,25;CLI-01156
TX-103525;524;0;170,80;CLI-00727
TX-103526;908;0;715,11;CLI-02050
TX-103527;611;0;277,31;CLI-00364
TX-103528;556;0;2.887,77;CLI-01598
TX-103529;499;aprovada;577,14;CLI-00297
TX-103530;459;0;312,40;CLI-02955
TX-103531;523;0;295,27;CLI-02631
TX-103532;676;0;266,83;CLI-02350
TX-103533;627;aprovada;289,60;CLI-00289
TX-103534;524;aprovada;377,36;CLI-01841
TX-103535;486;0;368,56;CLI-01815
TX-103536;203;aprovada;312,18;CLI-00063
TX-103537;884;0;556,34;CLI-01717
TX-103538;444;0;634,16;CLI-02887
TX-103539;622;aprovada;421,51;CLI-00550
TX-103540;577;0;281,05;CLI-01276
TX-103541;275;aprovada;165,08;CLI-02762
TX-103542;213;aprovada;395,28;CLI-02163
TX-103543;599;aprovada;147,88;CLI-01900
TX-103544;385;aprovada;115,16;CLI-00153
TX-103545;403;aprovada;135,59;CLI-02848
TX-103546;648;0;567,10;CLI-02913
TX-103547;397;aprovada;102,30;CLI-00717
TX-103548;578;0;701,61;CLI-00673
TX-103549;638;0;107,01;CLI-01132
TX-103550;328;aprovada;791,85;CLI-00417
TX-103551;641;0;771,03;CLI-01200
TX-103552;541;aprovada;920,02;CLI-01550
TX-103553;290;aprovada;1.748,44;CLI-01917
TX-103554;445;0;111,92;CLI-02155
TX-103555;396;0;536,66;CLI-01890
TX-103556;460;0;2.101,68;CLI-00746
TX-103557;467;aprovada;723,42;CLI-01879
TX-103558;492;aprovada;539,01;CLI-02344
TX-103559;280;aprovada;183,21;CLI-02234
TX-103560;688;1;1.017,58;CLI-02934
TX-103561;547;0;457,24;CLI-01409
TX-103562;673;aprovada;407,83;CLI-00356
TX-103563;426;aprovada;543,44;CLI-01254
TX-103564;305;0;546,65;CLI-02969
TX-103565;151;0;716,44;CLI-01326
TX-103566;320;aprovada;100,61;CLI-02598
TX-103567;506;0;195,16;CLI-01825
TX-103568;503;aprovada;438,27;CLI-00660
TX-103569;779;0;236,20;CLI-01436
TX-103570;439;aprovada;259,70;CLI-00280
TX-103571;310;aprovada;425,03;CLI-00212
TX-103572;515;0;740,98;CLI-02118
TX-103573;286;0;195,69;CLI-02995
TX-103574;660;0;401,28;CLI-00547
TX-103575;473;aprovada;592,96;CLI-02434
TX-103576;605;aprovada;185,90;CLI-01512
TX-103577;592;0;869,15;CLI-01696
TX-103578;665;0;161,78;CLI-00673
TX-103579;509;aprovada;1.576,90;CLI-02013
TX-103580;489;0;136,55;CLI-01502
TX-103581;469;0;703,58;CLI-02791
TX-103582;452;aprovada;343,64;CLI-02408
TX-103583;348;aprovada;583,85;CLI-00593
TX-103584;894;0;405,28;CLI-00585
TX-103585;614;aprovada;329,40;CLI-00533
TX-103586;587;aprovada;54,43;CLI-02520
TX-103587;372;0;724,45;CLI-00287
TX-103588;483;aprovada;668,79;CLI-02969
TX-103589;438;0;719,29;CLI-02630
TX-103590;458;0;352,13;CLI-00579
TX-103591;248;0;1.095,53;CLI-01087
TX-103592;388;aprovada;279,89;CLI-01722
TX-103593;706;aprovada;654,85;CLI-00354
TX-103594;480;0;531,27;CLI-01243
TX-103595;588;0;494,12;CLI-01371
TX-103596;593;0;1.616,59;CLI-01691
TX-103597;593;0;1.004,07;CLI-01379
TX-103598;394;aprovada;168,78;CLI-00111
TX-103599;523;aprovada;983,49;CLI-00825
TX-103600;241;aprovada;425,08;CLI-02961
TX-103601;541;aprovada;193,89;CLI-01461
TX-103602;538;aprovada;719,47;CLI-02292
TX-103603;539;aprovada;771,44;CLI-01029
TX-103604;712;0;209,18;CLI-00068
TX-103605;562;aprovada;858,11;CLI-02600
TX-103606;595;0;749,36;CLI-02877
TX-103607;549;0;57,53;CLI-01272
TX-103608;437;0;72,30;CLI-00462
TX-103609;361;aprovada;179,49;CLI-02206
TX-103610;585;aprovada;690,73;CLI-02521
TX-103611;469;0;206,14;CLI-01587
TX-103612;673;aprovada;517,18;CLI-00238
TX-103613;681;0;410,70;CLI-02890
TX-103614;459;0;206,43;CLI-02739
TX-103615;661;aprovada;584,11;CLI-01686
TX-103616;474;aprovada;87,13;CLI-02997
TX-103617;577;0;264,86;CLI-02137
TX-103618;613;0;160,42;CLI-01202
TX-103619;394;aprovada;100,80;CLI-01974
TX-103620;674;aprovada;566,65;CLI-00005
TX-103621;492;aprovada;604,00;CLI-00535
TX-103622;486;aprovada;588,94;CLI-00419
TX-103623;496;0;702,53;CLI-02551
TX-103624;616;0;395,47;CLI-01670
TX-103625;725;0;114,61;CLI-02887
TX-103626;509;aprovada;283,41;CLI-00756
TX-103627;456;0;517,40;CLI-02458
TX-103628;563;0;3.171,08;CLI-00606
TX-103629;389;aprovada;750,93;CLI-00760
TX-103630;340;0;231,78;CLI-01275
TX-103631;376;aprovada;3.474,47;CLI-01112
TX-103632;300;aprovada;262,09;CLI-02751
TX-103633;739;0;76,28;CLI-02076
TX-103634;418;0;525,59;CLI-01434
TX-103635;689;aprovada;354,14;CLI-02650
TX-103636;399;aprovada;373,92;CLI-00689
TX-103637;682;0;149,01;CLI-01526
TX-103638;470;aprovada;570,05;CLI-00843
TX-103639;569;0;1.188,81;CLI-01189
TX-103640;637;aprovada;179,12;CLI-01330
TX-103641;308;aprovada;60,15;CLI-01979
TX-103642;353;0;1.165,60;CLI-01251
TX-103643;687;aprovada;92,03;CLI-01879
TX-103644;664;aprovada;145,06;CLI-00159
TX-103645;548;0;220,98;CLI-00512
TX-103646;745;aprovada;145,77;CLI-02012
TX-103647;337;0;128,64;CLI-00556
TX-103648;674;aprovada;722,24;CLI-02668
TX-103649;556;0;327,03;CLI-00373
TX-103650;533;0;192,36;CLI-01665
TX-103651;395;0;248,82;CLI-00865
TX-103652;645;0;384,62;CLI-01395
TX-103653;545;0;25,65;CLI-02275
TX-103654;455;aprovada;245,18;CLI-01089
TX-103655;472;aprovada;1.321,96;CLI-02732
TX-103656;405;aprovada;968,81;CLI-00861
TX-103657;509;0;1.629,26;CLI-00885
TX-103658;698;0;476,32;CLI-00143
TX-103659;330;aprovada;1.696,48;CLI-01376
TX-103660;612;0;559,48;CLI-01337
TX-103661;617;0;911,33;CLI-01922
TX-103662;353;0;322,41;CLI-02321
TX-103663;540;aprovada;1.142,67;CLI-02300
TX-103664;428;aprovada;768,53;CLI-01456
TX-103665;435;aprovada;1.596,53;CLI-02755
TX-103666;634;aprovada;199,46;CLI-00652
TX-103667;508;0;815,96;CLI-02082
TX-103668;636;aprovada;97,02;CLI-01231
TX-103669;383;aprovada;360,27;CLI-00526
TX-103670;590;aprovada;330,13;CLI-00561
TX-103671;399;aprovada;374,52;CLI-00294
TX-103672;426;aprovada;665,30;CLI-01175
TX-103673;565;0;452,35;CLI-02532
TX-103674;672;0;3.721,31;CLI-00888
TX-103675;406;aprovada;348,63;CLI-02375
TX-103676;359;0;446,58;CLI-01924
TX-103677;510;aprovada;982,06;CLI-02682
TX-103678;471;aprovada;671,12;CLI-01432
TX-103679;699;0;367,79;CLI-02538
TX-103680;532;0;169,23;CLI-01366
TX-103681;403;0;322,10;CLI-01679
TX-103682;334;0;195,46;CLI-02190
TX-103683;573;0;522,28;CLI-00987
TX-103684;440;0;241,91;CLI-02973
TX-103685;580;aprovada;483,43;CLI-01819
TX-103686;253;0;174,10;CLI-02627
TX-103687;504;0;519,39;CLI-01382
TX-103688;879;aprovada;179,27;CLI-01109
TX-103689;446;0;304,24;CLI-01027
TX-103690;594;0;729,03;CLI-00143
TX-103691;518;aprovada;212,55;CLI-00230
TX-103692;465;0;355,13;CLI-00916
TX-103693;253;aprovada;210,14;CLI-01095
TX-103694;485;aprovada;2.752,40;CLI-00544
TX-103695;567;aprovada;341,88;CLI-01182
TX-103696;464;0;517,15;CLI-00868
TX-103697;549;0;801,90;CLI-00171
TX-103698;239;aprovada;92,13;CLI-01680
TX-103699;577;0;533,01;CLI-00639
TX-103700;481;aprovada;161,27;CLI-01273
TX-103701;308;aprovada;931,88;CLI-02027
TX-103702;127;aprovada;1.579,55;CLI-00914
TX-103703;440;0;602,58;CLI-01055
TX-103704;604;0;44,68;CLI-00575
TX-103705;538;0;443,25;CLI-01802
TX-103706;575;0;398,61;CLI-00074
TX-103707;740;0;525,50;CLI-02475
TX-103708;574;0;965,09;CLI-00288
TX-103709;648;aprovada;435,12;CLI-02100
TX-103710;643;aprovada;240,14;CLI-02258
TX-103711;507;0;597,22;CLI-01199
TX-103712;800;0;983,67;CLI-02504
TX-103713;547;0;666,18;CLI-00837
TX-103714;478;0;224,23;CLI-01625
TX-103715;471;aprovada;538,53;CLI-02084
TX-103716;458;aprovada;164,84;CLI-01027
TX-103717;514;aprovada;471,89;CLI-01422
TX-103718;503;0;303,99;CLI-02033
TX-103719;523;0;1.968,29;CLI-00692
TX-103720;336;aprovada;230,10;CLI-00638
TX-103721;502;aprovada;166,42;CLI-01634
TX-103722;489;0;187,63;CLI-02435
TX-103723;102;aprovada;503,34;CLI-00602
TX-103724;383;0;941,63;CLI-00880
TX-103725;792;aprovada;266,49;CLI-02982
TX-103726;383;aprovada;976,19;CLI-00726
TX-103727;491;0;800,95;CLI-01708
TX-103728;775;aprovada;278,82;CLI-00034
TX-103729;511;0;1.013,56;CLI-02495
TX-103730;558;aprovada;722,47;CLI-00574
TX-103731;725;0;1.084,94;CLI-00506
TX-103732;457;0;370,66;CLI-01370
TX-103733;595;0;133,26;CLI-01612
TX-103734;424;0;189,97;CLI-01624
TX-103735;589;aprovada;172,12;CLI-00954
TX-103736;691;aprovada;179,86;CLI-00891
TX-103737;637;aprovada;102,87;CLI-00729
TX-103738;658;aprovada;341,52;CLI-02288
TX-103739;1000;chargeback;474,02;CLI-01068
TX-103740;411;0;316,55;CLI-00735
TX-103741;423;0;429,00;CLI-01757
TX-103742;491;0;187,00;CLI-01586
TX-103743;263;aprovada;238,92;CLI-02956
TX-103744;585;0;90,93;CLI-02485
TX-103745;282;aprovada;1.048,47;CLI-02264
TX-103746;408;0;186,48;CLI-01854
TX-103747;255;aprovada;214,40;CLI-00338
TX-103748;566;0;203,66;CLI-01580
TX-103749;667;0;176,02;CLI-01824
TX-103750;566;aprovada;673,29;CLI-01947
TX-103751;525;aprovada;103,90;CLI-00552
TX-103752;446;0;747,31;CLI-01001
TX-103753;345;0;1.850,43;CLI-00200
TX-103754;601;aprovada;3.325,83;CLI-00795
TX-103755;551;0;104,30;CLI-02958
TX-103756;501;0;282,22;CLI-01981
TX-103757;520;aprovada;805,73;CLI-01323
TX-103758;435;0;559,69;CLI-00999
TX-103759;568;aprovada;897,55;CLI-00906
TX-103760;514;aprovada;979,26;CLI-01838
TX-103761;731;aprovada;993,23;CLI-02111
TX-103762;650;aprovada;131,71;CLI-00207
TX-103763;707;0;286,02;CLI-01074
TX-103764;469;aprovada;703,89;CLI-00050
TX-103765;321;0;96,17;CLI-01101
TX-103766;494;0;412,50;CLI-00649
TX-103767;342;aprovada;1.213,91;CLI-01901
TX-103768;494;aprovada;1.315,80;CLI-01051
TX-103769;239;aprovada;61,42;CLI-02802
TX-103770;400;aprovada;157,62;CLI-00563
TX-103771;578;aprovada;237,69;CLI-00346
TX-103772;688;0;459,44;CLI-02184
TX-103773;624;0;1.199,73;CLI-02353
TX-103774;625;0;678,78;CLI-01477
TX-103775;350;0;2.142,21;CLI-00096
TX-103776;578;aprovada;270,52;CLI-00821
TX-103777;503;aprovada;372,79;CLI-00973
TX-103778;279;0;1.275,35;CLI-00871
TX-103779;528;aprovada;417,73;CLI-00559
TX-103780;622;aprovada;627,86;CLI-00405
TX-103781;572;0;38,68;CLI-02654
TX-103782;186;aprovada;80,78;CLI-00286
TX-103783;577;0;292,92;CLI-02023
TX-103784;555;aprovada;189,12;CLI-02501
TX-103785;480;aprovada;176,98;CLI-01866
TX-103786;403;0;349,67;CLI-02827
TX-103787;616;0;249,22;CLI-00564
TX-103788;187;aprovada;114,52;CLI-00354
TX-103789;567;aprovada;441,19;CLI-00242
TX-103790;371;0;409,78;CLI-02957
TX-103791;461;aprovada;218,11;CLI-00537
TX-103792;442;aprovada;146,82;CLI-01814
TX-103793;319;0;2.018,26;CLI-00135
TX-103794;479;aprovada;620,38;CLI-02766
TX-103795;356;0;255,18;CLI-02931
TX-103796;700;0;2.136,60;CLI-00149
TX-103797;631;0;423,41;CLI-01204
TX-103798;621;0;302,37;CLI-02965
TX-103799;638;aprovada;455,45;CLI-01604
TX-103800;308;0;263,74;CLI-00795
TX-103801;200;0;542,02;CLI-01417
TX-103802;424;aprovada;879,45;CLI-01350
TX-103803;387;aprovada;615,23;CLI-03009
TX-103804;386;0;477,52;CLI-00304
TX-103805;384;aprovada;392,74;CLI-00945
TX-103806;734;0;243,29;CLI-01862
TX-103807;768;0;2.599,36;CLI-00289
TX-103808;460;aprovada;82,86;CLI-02609
TX-103809;533;aprovada;420,47;CLI-00367
